,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
143,대명상호저축은행,정기예금,3.65%,3.09%,"617,580",3.65%,단리,24개월,2023-09-15,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",없음,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
144,대신저축은행,대신든든정기예금,3.65%,3.09%,"639,672",3.65%,복리,24개월,2023-11-13,경영지원부 1644-5600,없음,모든고객,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",영업점전용상품,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
145,대신저축은행,대신든든정기예금,3.65%,3.09%,"617,580",3.65%,단리,24개월,2023-11-13,경영지원부 1644-5600,없음,모든고객,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",영업점전용상품,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
146,대구은행,DGB주거래우대예금(첫만남고객형),3.62%,3.06%,"612,500",4.27%,단리,24개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162",최고우대금리 : 연0.65%p - 목돈굴리기예금 최초 가입시 : 연0.20%p - 상품 가입 전 최근 1개월 이내 신용(체크)카드 신규 발급 : 연0.20%p - 상품 가입 전 최근 1개월 이내 인터넷.폰.스마트뱅킹 가입 : 연0.20%p * 해당 상품을 인터넷/스마트뱅킹을 통해 가입 : 연0.05%p,실명의 개인,모두가능,"만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%",계좌당 가입 최저한도 : 100만원,1,7,"* 해당은행 : 0.2% [ 목돈굴리기예금 최초가입시, 상품 가입 전 최근 1개월 이내 신용(체크)카드 신규발급시 0.2% 가산 가능]
* 비대면 : 0.05% [해당 상품 인터넷/스마트뱅킹으로 가입시, 1개월 이내 인터넷/폰/스마트뱅킹 가입시 0.2% 가산 가능]",,,,,,,0.05%,,0.2%,,,,,,,,,,,
147,평택상호저축은행,정기예금,3.61%,3.05%,"632,417",3.61%,복리,24개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
148,평택상호저축은행,정기예금(인뱅),3.61%,3.05%,"632,417",3.61%,복리,24개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
149,디비저축은행,E-정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 인터넷 가입시 : 연 0.1%,누구나 가입가능,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
150,디비저축은행,E-정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 인터넷 가입시 : 연 0.1%,누구나 가입가능,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
151,디비저축은행,M-정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-11-02,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 모바일 가입시 : 연 0.1% - 12개월 이상 ~ 13개월 미만 모바일 가입시 : 연 0.05%,개인고객,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
152,디비저축은행,M-정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-11-02,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 모바일 가입시 : 연 0.1% - 12개월 이상 ~ 13개월 미만 모바일 가입시 : 연 0.05%,개인고객,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
153,스마트저축은행,정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",가입한도 없음,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
154,스마트저축은행,정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",가입한도 없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
155,스마트저축은행,e-로운 정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,온라인,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",가입채널 제한(스마트폰 전용) / 본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
156,스마트저축은행,e-로운 정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,온라인,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",가입채널 제한(스마트폰 전용) / 본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
157,스마트저축은행,e-정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,온라인,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%","가입채널 제한(인터넷, 스마트폰 전용) / 본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
158,스마트저축은행,e-정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-11-08,"금융소비자보호팀, 070-4376-7742",해당없음,제한없음,온라인,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%","가입채널 제한(인터넷, 스마트폰 전용) / 본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
159,유니온상호저축은행,정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-11-09,"경영지원팀, 0532564000 (내선233)",없음,제한없음,영업점,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","중도해지이율

- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
160,유니온상호저축은행,정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-11-09,"경영지원팀, 0532564000 (내선233)",없음,제한없음,영업점,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","중도해지이율

- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
161,유니온상호저축은행,e-정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-10-31,"경영지원팀, 0532564000 (내선233)",없음,제한없음,온라인,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
162,유니온상호저축은행,e-정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-10-31,"경영지원팀, 0532564000 (내선233)",없음,제한없음,온라인,"*1개월이내 : 약정이율과 현행이율중에 낮은금리
*1개월초과 : 보통예금이율","- 2019년7월1일 이후 신규분
*1개월미만 : 계약일의 보통예금 이율
*1개월~3개월미만 : 약정이율의 50%
*3개월~6개월미만 : 약정이율의 55%
*6개월~24개월미만 : 약정이율의 60%
*24개월이상 : 약정이율의70%",3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
163,조흥저축은행,e-정기예금,3.60%,3.05%,"630,604",3.60%,복리,24개월,2023-10-24,수신팀 0556454411,-,제한없음,온라인,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
164,조흥저축은행,e-정기예금,3.60%,3.05%,"609,120",3.60%,단리,24개월,2023-10-24,수신팀 0556454411,-,제한없음,온라인,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
165,경남은행,BNK주거래우대정기예금,3.55%,3.00%,"600,660",3.85%,단리,24개월,2023-10-20,"리테일금융부(대출문의),055-290-8743 마케팅추진부(예·적금상품),1600-8585","①급여,연금,가맹점대금 중 한 종류 입금할 경우 0.10% ②당행 신용/체크카드 결제실적 보유할 경우 0.10% ③가입일 기준 6개월이내 당행 정기예금 미보유 신규 고객인 경우 0.10%",개인 및 개인사업자,온라인,"만기 후 1개월 이내: 일반정기예금 기본이율 Ⅹ50%
만기 후 1개월 초과: 일반정기예금 기본이율 Ⅹ20%","1. 이 예금의 계약기간은 6개월, 1년, 2년으로 한다.
2. 가입좌수 제한없으며 가입금액은 최소 1백만원 이상 최고 5억원 이하이다.",2,7,"* 급여이체 : 0.1% [ 연금이나 가맹점대금으로 대체 가능]
* 카드실적 : 0.1% [ 당행 신용(체크)카드 결제실적 보유]
* 최초거래 : 0.1% [ 가입일 기준 6개월이내 정기예금 미보유 신규고객 ] ",0.1%,,,0.1%,0.1%,,,,,,,,,,,,,,,
166,고려저축은행,정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-10-26,"영업추진팀,051-640-9023",-,제한없음,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
167,고려저축은행,정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-10-26,"영업추진팀,051-640-9023",-,제한없음,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
168,고려저축은행,정기예금(비대면),3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-10-26,"영업추진팀,051-640-9023",-,제한없음,온라인,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
169,고려저축은행,정기예금(비대면),3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-10-26,"영업추진팀,051-640-9023",-,제한없음,온라인,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
170,대신저축은행,더드리고정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-11-13,경영지원부 1644-5600,없음,만 65세이상 고객,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",영업점전용상품,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
171,대신저축은행,더드리고정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-11-13,경영지원부 1644-5600,없음,만 65세이상 고객,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",영업점전용상품,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
172,대신저축은행,스마트정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-11-13,경영지원부 1644-5600,없음,스마트뱅크 가입고객,온라인,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",가입채널 제한 (모바일앱전용상품),4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
173,대신저축은행,스마트정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-11-13,경영지원부 1644-5600,없음,스마트뱅크 가입고객,온라인,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",가입채널 제한 (모바일앱전용상품),4,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
174,더블저축은행,정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-10-31,"영업6팀, 0622207236",-,제한없음,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기예금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
175,더블저축은행,정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-10-31,"영업6팀, 0622207236",-,제한없음,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기예금 현행이율
*만기경과 1개월이후 : 보통예금 이율",예금자보호한도외 기타사항 없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
176,드림저축은행,인터넷정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
177,드림저축은행,인터넷정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
178,드림저축은행,정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,영업점,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
179,드림저축은행,정기예금,3.50%,2.96%,"612,495",3.50%,복리,24개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,영업점,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
