,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
163,스카이저축은행,b-정기예금,3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-11-07,"영업부, 02-3485-4196",없음,제한없음,온라인,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,최소금액:10만원이상,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
164,스카이저축은행,e-정기예금,3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-11-07,"영업부, 02-3485-4196",없음,제한없음,온라인,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,최소금액:10만원이상,2,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
165,스카이저축은행,e-정기예금,3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-11-07,"영업부, 02-3485-4196",없음,제한없음,온라인,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,최소금액:10만원이상,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
166,아산저축은행,SB톡톡-정기예금,3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-11-10,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
167,아산저축은행,SB톡톡-정기예금,3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-11-10,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
168,예가람저축은행,정기예금,3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-10-24,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",예적금 만기 후 원금 12개월 이상 재예치시 : 0.1% 우대,제한없음,영업점,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",영업점 전용상품,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
169,예가람저축은행,정기예금,3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-10-24,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",예적금 만기 후 원금 12개월 이상 재예치시 : 0.1% 우대,제한없음,영업점,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",영업점 전용상품,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
170,예가람저축은행,e-정기예금,3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-10-24,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",예적금 만기 후 원금 12개월 이상 재예치시 : 0.1% 우대,제한없음,온라인,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리","인터넷뱅킹, 스마트폰",3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
171,예가람저축은행,e-정기예금,3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-10-24,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",예적금 만기 후 원금 12개월 이상 재예치시 : 0.1% 우대,제한없음,온라인,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리","인터넷뱅킹, 스마트폰",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
172,주식회사 카카오뱅크,카카오뱅크 정기예금,3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-11-10,수신팀 1599-3333 여신팀 1599-3333,※복잡한 우대조건 없이 가입가능한 정기예금,만 17세 이상의 실명의 개인,온라인,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","1. 가입방법 : 스마트폰
2. 가입금액 : 100만원 이상(원단위)
3. 가입기간 : 1개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)",1,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
173,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",3.90%,3.30%,"164,970",3.90%,단리,6개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
174,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",3.90%,3.30%,"166,316",3.90%,복리,6개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
175,중소기업은행,1석7조통장(정기예금),3.87%,3.27%,"163,700",3.87%,단리,6개월,2023-11-10,고객 문의 1566-2566,없음,"실명의 개인
(개인사업자 제외)",온라인,만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,"계좌 수 제한 없으며, 최소 1백만원 이상 납입한도 제한 없음",1,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
176,전북은행,JB 다이렉트예금통장 (만기일시지급식),3.85%,3.26%,"162,855",3.85%,단리,6개월,2023-10-20,"마케팅추진부 마케팅추진팀, 063-250-7469 여신기획부, 063-250-7370 * 실제 상담은 인근 영업점이나 당행 콜센터(1588-4477)로 문의",우대조건 없음,실명의 개인(임의단체 제외),온라인,"만기후 1개월 이하 : 만기일 현재 계약기간별 정기예금 실행이율 1/2
만기후 1개월 초과 : 연 0.01%","가입금액 1계좌당 1백만원이상 10억원이하,
1인당  총 10억원 이하,
인터넷/스마트폰뱅킹 가입상품",2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
177,동양저축은행,정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-10-22,"(기업금융팀 ,062-720-0866)",없음,제한없음,영업점,"1개월내:가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리 적용
1개월후:보통예금 금리와 동일",없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
178,동양저축은행,정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-10-22,"(기업금융팀 ,062-720-0866)",없음,제한없음,영업점,"1개월내:가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리 적용
1개월후:보통예금 금리와 동일",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
179,동양저축은행,"정기예금(비대면, 인터넷뱅킹, 스마트폰뱅킹)",3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-10-22,"(기업금융팀 ,062-720-0866)",없음,제한없음,온라인,"1개월내:가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리 적용
1개월후:보통예금 금리와 동일",본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
180,동양저축은행,"정기예금(비대면, 인터넷뱅킹, 스마트폰뱅킹)",3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-10-22,"(기업금융팀 ,062-720-0866)",없음,제한없음,온라인,"1개월내:가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리 적용
1개월후:보통예금 금리와 동일",본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
181,영진저축은행,정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-08,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상 정기예금으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
182,영진저축은행,정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-08,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상 정기예금으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
183,영진저축은행,e-정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
184,영진저축은행,e-정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
185,영진저축은행,m-정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
186,영진저축은행,m-정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
187,영진저축은행,SB톡톡-정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
188,영진저축은행,SB톡톡-정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
189,오성저축은행,정기예금(비대면),3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
190,오성저축은행,정기예금(비대면),3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
191,오성저축은행,회전식정기예금6M(비대면),3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
192,오성저축은행,회전식정기예금6M(비대면),3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
193,우리금융저축은행,우리E음정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",우리WON저축은행 앱 전용상품,개인(만19세이상),온라인,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
194,우리금융저축은행,우리E음정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",우리WON저축은행 앱 전용상품,개인(만19세이상),온라인,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
195,우리금융저축은행,정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,영업점,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
196,우리금융저축은행,정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,영업점,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
197,우리금융저축은행,e-정기예금,3.80%,3.21%,"160,740",3.80%,단리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,온라인,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
198,우리금융저축은행,e-정기예금,3.80%,3.21%,"162,018",3.80%,복리,6개월,2023-11-03,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,온라인,*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%,* 중도해지 시 예치기간에 따라 차등 적용 ■1개월미만 : 연0.3% (보통예금이율) ■1개월이상 3개월미만 : 약정이율 x 50% ■3개월이상 6개월미만 : 약정이율 x 55% ■6개월이상 12개월미만 : 약정이율 x 60% ■12개월이상 : 약정이율 x 70%,3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
