,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,이자지급,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
118,NH농협은행,NH주거래우대통장,,0.001,,,0.02,,,100만원초과,"매년 3월, 6월, 9월, 12월의 넷째 토요일(공휴일인 경우 직전 영업일)에 결산하여 다음날 입금(매일 최종잔액에 대하여 기본금리를 적용하여 계산)",,,"급여연동, 카드사용",개인(1인 1계좌),상관없음,,"￭ 상품내용 및 서비스는 시장 상황 등에 따라 변경 가능하며, 변경 시 인터넷 홈페이지 등에 공시합니다.
￭ 이 예금은 샐러리맨특급통장, 채움샐러리맨우대통장, 공직자우대통장, 플러스공직자우대통장, 채움공직자우대통장과 중복가입이 불가합니다.
￭ 본 상품에 대한 문의사항이나 민원상담이 필요하시면 영업점, 고객행복센터(1661-3000, 1522-3000) 또는 인터넷 홈페이지(http://banking.nonghyup.com)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이 1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다. (상품개발부서 : 마케팅지원부)",1,,우대사항없음,,,,,,,,,,,,,,,,,,,,
119,하나은행,연금하나 통장,,0.001,,,0.02,,,5000만원미만,"이자결산일 : 매년 3,6,9,12월의 제3금요일
이자지급일(원가일) : 결산일 익일",,,연금,실명의 개인 또는 개인사업자 (1인 1계좌),상관없음,,"• 수수료우대서비스는 이 통장에 의한 거래에만 적용되며, 매월 요건 충족여부를 확인하여 다음월에 서비스를 제공합니다.
• 우대서비스 내용 및 대상 요건은 변경 가능하며, 변경 시 재고시합니다.
• 이 예금은 하나은행 리테일상품부에서 개발한 금융상품입니다. 상품문의는 영업점 또는 고객센터 (1599-1111,0,1)로 문의하시기 바랍니다.",1,,"* 금액구간 : 1.90% [연금 입금 고객 대상 매일의 최종잔액 중 1백만원 이하, 매 결산월(3,6.9,12월)의 전월말일 또는 해지일 전월말일 기준 과거 3개월동안 2개월이상 이 통장에 연금이 입금되는 경우, ※ 유의사항: 다른통장에서 이 통장으로 전환하는 경우에는 전환일부터 이 통장의 금리를 적용]",,,,,,,,,,,,,,,,,,,,
120,하나은행,연금하나 통장,,0.001,,,0.02,,,5000만원이상,"이자결산일 : 매년 3,6,9,12월의 제3금요일
이자지급일(원가일) : 결산일 익일",,,연금,실명의 개인 또는 개인사업자 (1인 1계좌),상관없음,,"• 수수료우대서비스는 이 통장에 의한 거래에만 적용되며, 매월 요건 충족여부를 확인하여 다음월에 서비스를 제공합니다.
• 우대서비스 내용 및 대상 요건은 변경 가능하며, 변경 시 재고시합니다.
• 이 예금은 하나은행 리테일상품부에서 개발한 금융상품입니다. 상품문의는 영업점 또는 고객센터 (1599-1111,0,1)로 문의하시기 바랍니다.",1,,우대사항없음,,,,,,,,,,,,,,,,,,,,
121,하나저축은행,하나플러스+ 보통예금,,0.013,,,0.016,,,제한없음,"매월 세번째 금요일, 원천징수 후 원금가산하여 지급",,,은행앱사용,제한없음(기본 보통예금 통장에서 전환 가능),상관없음,,"• 우대서비스의 내용 및 대상요건은 변경가능하며, 변경 시 재고시합니다.
• 이 설명서는 「금융소비자 보호에 관한 법률」 제19조제1항, 동 법 시행령 제14조제1항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 약정 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
• 민원 및 분쟁 관련사항 : 본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 고객센터(1899-1122) 또는 인터넷 홈페이지(www.hanasavings.com)를 통해 문의 주시기 바랍니다. 영업점 등을 통해 저축은행에 접수된 민원은 특별한 사정이 없는 한 14영업일 이내 처리함을 원칙으로 하되, 기한 연장 시 이에 대해 안내 드리도록 하겠습니다. 또한 요청이 있는 경우 민원처리진행상황을 안내 받으실 수 있습니다. 또한 금융소비자는 본 상품에 대하여 당 저축은행과 분쟁이 있는 경우에는 금융소비자보호법 제36조 제1항에 따라 금융감독원(국번 없이 1332)에 분쟁조정을 신청할 수 있습니다.
• 설명내용을 제대로 이해하지 못하였음에도 불구하고 설명을 이해했다는 서명을 하거나 녹취 기록을 남기시는 경우, 추후 해당 내용과 관련한 권리구제가 어려울 수 있습니다.",3,,"* 해당은행 : 0.1% [당 저축은행 APP을 통한 신용정보조회서비스 이용]
* 금액구간 : 0.1% [월말잔액 30만원 이상 100만원 미만시, 월말잔액 100만원 이상시 0.1% 가산]",,,,,,,,,0.1%,,,,,,,,,,,
122,KB국민은행,KB마이핏통장,,0.001,,,0.016,,,제한없음,"이자는 2월, 5월, 8월, 11월 둘째 금요일(결산일)을 기준으로 결산하여 다음날 계좌로 지급
※ 결산 시 이자계산기간 : 최초 예금일(또는 지난 이자지급일) ~ 이번 이자지급일 전날
※ (예) 5월 둘째 금요일에 2월 둘째 금요일 다음날부터 5월 둘째 금요일까지 기간에 대하여 이자계산 후 그 다음날 이자지급
※ 계좌해지 시에는 계좌해지일 전날까지 기간에 대하여 이자계산 후 해지일에 이자지급",,,,"만 18세 이상 만 38세 이하 실명의 개인 (1인 1계좌)
※ 가입 후에는 연령과 관계 없이 KB마이핏통장 계속 이용 가능",상관없음,,"• 이 설명서는 「금융소비자 보호에 관한 법률」 제 19조제 1항, 동 법 시행령 제14조제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로써, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
• 본 설명서는 법령 및 내부통제기준에 따른 절차를 거쳐서 제공됩니다.
• 이 상품은 KB국민은행 수신상품부(P)에서 관리하는 상품입니다.
본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 고객센터(1588-9999) 또는 인터넷 홈페이지(www.kbstar.com), 금융감독원 민원상담센터(국번없이 1332) 또는 e-금융민원센터(www.fcsc.kr)을 통해 문의주시기 바랍니다.
영업점 등을 통해 은행에 접수된 민원은 특별한 사정이 없는 한 14 영업일 이내에 처리함을 원칙으로 하되, 기한 연장시 이에 대해 안내드리도록 하겠습니다. 요청이 있는 경우 민원처리진행상황을 안내받으실 수 있습니다. 또한 금융소비자는 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법 제 36 조 제1항에 따라 금융감독원에 분쟁조정을 신청할 수 있습니다.",1,,"
* 기타 : 1.5% [고객이 등록한 지정일(전후 1영업일 포함 3영업일)에 다른 사람 또는 회사로부터 이체된 건(다른 금융기관의 본인명의 통장에서 이체된 경우 다른 사람으로 간주하여 실적 인정), 이자지급 월(또는 계좌해지 월)의 전월 말일 기준 직전 3개월 동안 2개월 이상 조건별 월 50만원 이상 입금 실적인 경우 적용, 급여이체와 중복 불가]
* 급여이체 : 1.5% [거래내역에 급여성 문구(월급, 급여, 수당, 급료, 상여, 보너스, 봉급, 연금, 성과급, 보로금, 임금, Salary, Bonus, Pay)가 포함되어 다른 사람 또는 회사로부터 이체된 건(다른 금융기관의 본인명의 통장에서 이체된 경우 다른 사람으로 간주하여 실적 인정)/급여이체 계약 또는 신청에 의해 KB국민은행 급여이체 전산*을 통해 이체된 급여로 대체 가능(* 기업인터넷뱅킹/선일자/탑라인 급여이체 등), 이자지급 월(또는 계좌해지 월)의 전월 말일 기준 직전 3개월 동안 2개월 이상 조건별 월 50만원 이상 입금 실적인 경우 적용, 조건 충족시 매일의 비상금 박스* 최종잔액(최대 2백만원)에 대하여 적용(* 통장 잔액 중 일부 또는 전부를 분리하여 보관하는 박스 (머니쪼개기 서비스 참조)), 기타와 중복 불가]",1.5%,,,,,,,,,,,,,1.5%,,,,,,
123,우리금융저축은행,첫번째 저축예금,,0.015,,,0.015,,,2000만원이하,"매 분기(3,6,9,12월) 마지막 월 셋째 주 토요일을 결산 기준일로 하여 다음날 원금에 가산",,,,개인,상관없음,,,3,,우대사항없음,,,,,,,,,,,,,,,,,,,,
124,우리금융저축은행,첫번째 저축예금,,0.013,,,0.015,,,2000만원초과,"매 분기(3,6,9,12월) 마지막 월 셋째 주 토요일을 결산 기준일로 하여 다음날 원금에 가산",,,,개인,상관없음,,,3,,우대사항없음,,,,,,,,,,,,,,,,,,,,
125,스카이저축은행,내가그린 보통예금,,0.01,,,0.015,,,제한없음,"매분기(3,6,9,12월 셋째주일요일)세금 공제한 후 원금에 가산
결산기준일 익일부터 결산기준일까지의 기간을 이자계산 기간으로 하고, 매일 최종잔액에 대하여 영업점에 게시한 이율로 계산",,,,개인 및 법인,상관없음,,"계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다.
해당 상품에 대한 충분한 사전 설명을 받을 권리가 있으며, 설명을 이해한 후 거래하시기 바랍니다.",2,,* 카드실적 : 0.5% [전월 체크카드 이용실적 5만원 이상인 고객],,,,0.5%,,,,,,,,,,,,,,,,
126,JT친애저축은행,보통예금,,0.01,,,0.015,,,제한없음,매월 이자 지급 (매월 셋째주 토요일을 결산기준일로 하여 다음날 원금에 가산),,,카드사용,제한없음,영업점,,,5,,* 영업점 : 0.5% [체크카드 개설시(영업점에서만 가능)],,,,,,,,0.5%,,,,,,,,,,,,
127,JT친애저축은행,비대면보통예금,,0.01,,,0.015,,,제한없음,매월 이자 지급 (매월 셋째주 토요일을 결산기준일로 하여 다음날 원금에 가산),,,카드사용,비대면 계좌 개설 이용고객,온라인,,,5,,* 영업점 : 0.5% [체크카드 개설시(영업점에서만 가능)],,,,,,,,0.5%,,,,,,,,,,,,
128,스카이저축은행,함께그린 보통예금,,0.01,,,0.015,,,제한없음,"매분기(3,6,9,12월 셋째주일요일)세금 공제한 후 원금에 가산
결산기준일 익일부터 결산기준일까지의 기간을 이자계산 기간으로 하고, 매일 최종잔액에 대하여 영업점에 게시한 이율로 계산",,,,개인 및 법인,상관없음,,"계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다.
해당 상품에 대한 충분한 사전 설명을 받을 권리가 있으며, 설명을 이해한 후 거래하시기 바랍니다.",2,,* 카드실적 : 0.5% [전월 체크카드 이용실적 5만원 이상인 고객],,,,0.5%,,,,,,,,,,,,,,,,
129,KB저축은행,kiwi입출금통장,,0.013,,,0.015,,,20000만원이하,"매분기 마지막월 19일(휴일인 경우 전 영업일)을 결산기준일로 하여 다음날 원금에 가산
예금일 또는 전 결산기준일 익일부터 결산기준일까지의 기간을 이자계산 기간으로 하고, 매일의 최종잔액에 대하여 영업점에 고시한 이율로 계산",,,,만 19세 이상 개인 또는 개인사업자,온라인,,"• 이 설명서는 「금융소비자 보호에 관한 법률」 제19조 제1항, 동 법 시행령 제14조 제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로써, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
• 본 설명서는 법령 및 내부통제기준에 따른 절차를 거쳐서 제공됩니다.
• 개인사업자 전용 계좌는 모바일앱을 통해서 가입 가능하며, 사업자 정보 확인 시 사업장 휴폐업 상태가 아닌 정상 상태여야 합니다. (가입일 기준)
• 본 상품 가입 후 모바일/인터넷뱅킹을 통해 예·적금 상품의 가입이 가능합니다. (일부 상품에 따라 본 상품과 예·적금 상품 동시 개설 가능)
• 본 상품의 해지는 자동이체 등 이체성 거래가 모두 해제되고, 본 상품의 실명확인을 근거로 개설된 상품이 모두 해지 된 경우에 한하여 해지가 가능합니다.
• 2020.7.12 부터 ‘KB착한모바일통장’의 상품명이 ‘kiwi입출금통장’ 으로 변경되었습니다. 기존에 ‘KB착한모바일통장’을 가입한 고객님께서도 상품명이 ‘kiwi입출금통장’으로 변경되며, ‘kiwi입출금통장’의 상품 내용을 적용받게 됩니다.
• 본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 고객센터(1899-0900) 또는 인터넷 홈페이지(www.kbsavings.com), 금융감독원 민원상담센터(국번없이 1332) 또는 e-금융민원센터(www.fcsc.kr)를 통해 문의해주시기 바랍니다. 영업점 등을 통해 저축은행에 접수된 민원은 특별한 사정이 없는 한 14 영업일 이내에 처리함을 원칙으로 하되, 기한 연장시 이에 대해 안내드리도록 하겠습니다. 또한 요청이 있는 경우 민원처리진행상황을 안내 받으실 수 있습니다.
또한, 금융소비자는 본 상품에 대하여 당 저축은행과 분쟁이 있는 경우에는 금융소비자보호법 제 36 조 제 1 항에따라 금융감독원(국번없이 1332)에 분쟁조정을 신청할 수 있습니다.",4,,"* 카드실적 : 0.2% [이자 결산일이 속한 달의 전달(2월, 5월, 8월, 11월)말 기준 최근 3개월간 이 예금에 「KB 국민 kiwibank 체크카드」 결제 실적이 1회 이상 있는 경우(금액 상관없음)]",,,,0.2%,,,,,,,,,,,,,,,,
130,KB저축은행,kiwi입출금통장,,0.002,,,0.015,,,20000만원초과,"매분기 마지막월 19일(휴일인 경우 전 영업일)을 결산기준일로 하여 다음날 원금에 가산
예금일 또는 전 결산기준일 익일부터 결산기준일까지의 기간을 이자계산 기간으로 하고, 매일의 최종잔액에 대하여 영업점에 고시한 이율로 계산",,,,만 19세 이상 개인 또는 개인사업자,온라인,,"• 이 설명서는 「금융소비자 보호에 관한 법률」 제19조 제1항, 동 법 시행령 제14조 제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로써, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
• 본 설명서는 법령 및 내부통제기준에 따른 절차를 거쳐서 제공됩니다.
• 개인사업자 전용 계좌는 모바일앱을 통해서 가입 가능하며, 사업자 정보 확인 시 사업장 휴폐업 상태가 아닌 정상 상태여야 합니다. (가입일 기준)
• 본 상품 가입 후 모바일/인터넷뱅킹을 통해 예·적금 상품의 가입이 가능합니다. (일부 상품에 따라 본 상품과 예·적금 상품 동시 개설 가능)
• 본 상품의 해지는 자동이체 등 이체성 거래가 모두 해제되고, 본 상품의 실명확인을 근거로 개설된 상품이 모두 해지 된 경우에 한하여 해지가 가능합니다.
• 2020.7.12 부터 ‘KB착한모바일통장’의 상품명이 ‘kiwi입출금통장’ 으로 변경되었습니다. 기존에 ‘KB착한모바일통장’을 가입한 고객님께서도 상품명이 ‘kiwi입출금통장’으로 변경되며, ‘kiwi입출금통장’의 상품 내용을 적용받게 됩니다.
• 본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 고객센터(1899-0900) 또는 인터넷 홈페이지(www.kbsavings.com), 금융감독원 민원상담센터(국번없이 1332) 또는 e-금융민원센터(www.fcsc.kr)를 통해 문의해주시기 바랍니다. 영업점 등을 통해 저축은행에 접수된 민원은 특별한 사정이 없는 한 14 영업일 이내에 처리함을 원칙으로 하되, 기한 연장시 이에 대해 안내드리도록 하겠습니다. 또한 요청이 있는 경우 민원처리진행상황을 안내 받으실 수 있습니다.
또한, 금융소비자는 본 상품에 대하여 당 저축은행과 분쟁이 있는 경우에는 금융소비자보호법 제 36 조 제 1 항에따라 금융감독원(국번없이 1332)에 분쟁조정을 신청할 수 있습니다.",4,,"* 카드실적 : 0.2% [이자 결산일이 속한 달의 전달(2월, 5월, 8월, 11월)말 기준 최근 3개월간 이 예금에 「KB 국민 kiwibank 체크카드」 결제 실적이 1회 이상 있는 경우(금액 상관없음)]",,,,0.2%,,,,,,,,,,,,,,,,
